Cluster,Species1,Species2,Mean_Syn,SD_Syn,Mean_Nonsyn,SD_Nonsyn,No_of_Codon,dNdS,Species1_num_copies,Species2_num_copies,Mean_Syn_count,SD_Syn_count,Mean_Nonsyn_count,SD_Nonsyn_count,Family,mean_dNdS,mean_dN,mean_dS,frac_below1,frac_above1,selection
SPIN3,HomSap,PanPan,0.0092,,0.0,,258,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009191759260999998,0.8584,0.1416,nonsignificant
SPIN3,HomSap,GorGor,0.0046,,0.0,,258,0.0,1,1,1.0,,0.0,,SPIN,0.0,0.0,0.004536156319,0.6241,0.3759,nonsignificant
SPIN3,HomSap,PonPyg,0.0046,,0.0018,,258,0.3889,1,1,1.0,,1.0,,SPIN,0.2966145543871229,0.001786289764,0.004537885742999999,0.5972,0.4028,nonsignificant
SPIN3,HomSap,SymSyn,0.0092,,0.0036,,258,0.3899,1,1,2.0,,2.0,,SPIN,0.45595251598475844,0.00360233013,0.009185309408,0.772,0.228,nonsignificant
SPIN3,HomSap,MacFas,0.0416,,0.0108,,258,0.2584,1,1,9.0,,6.0,,SPIN,0.29044335150884476,0.010742132763000001,0.041556507462,0.9937,0.0063,purifying
SPIN3,PanPan,GorGor,0.0046,,0.0,,258,0.0,1,1,1.0,,0.0,,SPIN,0.0,0.0,0.004655603031,0.6311,0.3689,nonsignificant
SPIN3,PanPan,PonPyg,0.0046,,0.0018,,258,0.3889,1,1,1.0,,1.0,,SPIN,0.2913307693019108,0.001786289764,0.004657395569,0.6024,0.3976,nonsignificant
SPIN3,PanPan,SymSyn,0.0092,,0.0036,,258,0.3899,1,1,2.0,,2.0,,SPIN,0.4446595783214664,0.00360233013,0.009304750498000001,0.7768,0.2232,nonsignificant
SPIN3,PanPan,MacFas,0.0416,,0.0108,,258,0.2584,1,1,9.0,,6.0,,SPIN,0.2894719331760655,0.010742132763000001,0.041676351299,0.9931,0.0069,purifying
SPIN3,GorGor,PonPyg,0.0,,0.0018,,258,inf,1,1,0.0,,1.0,,SPIN,,0.001786289764,0.0,0.0,1.0,positive
SPIN3,GorGor,SymSyn,0.0046,,0.0036,,258,0.7798,1,1,1.0,,2.0,,SPIN,0.6038439387983779,0.00360233013,0.004656153101999999,0.5118,0.4882,nonsignificant
SPIN3,GorGor,MacFas,0.037,,0.0108,,258,0.2907,1,1,8.0,,6.0,,SPIN,0.3316983600141653,0.010742132763000001,0.037008181543,0.9871,0.0129,purifying
SPIN3,PonPyg,SymSyn,0.0046,,0.0018,,258,0.3897,1,1,1.0,,1.0,,SPIN,0.3051436607006013,0.001814407391,0.004657942199999999,0.604,0.396,nonsignificant
SPIN3,PonPyg,MacFas,0.037,,0.009,,258,0.2421,1,1,8.0,,5.0,,SPIN,0.2752683613832784,0.008956127653,0.037022348195,0.9925,0.0075,purifying
SPIN3,SymSyn,MacFas,0.0416,,0.0108,,258,0.259,1,1,9.0,,6.0,,SPIN,0.2911632606293691,0.010775664943,0.041619303867999995,0.9927,0.0073,purifying
SPIN4,PanTro,HomSap,0.0093,,0.0,,249,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009341517425000001,0.8634,0.1366,nonsignificant
SPIN4,PanTro,PanPan,0.0093,,0.0,,249,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009341517425000001,0.8634,0.1366,nonsignificant
SPIN4,PanTro,GorGor,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.013922961592999999,0.9512,0.0488,purifying
SPIN4,PanTro,PonPyg,0.0234,,0.0,,249,0.0,1,1,5.0,,0.0,,SPIN,0.0,0.0,0.023336754564000004,0.9943,0.0057,purifying
SPIN4,PanTro,PonAbe,0.0234,,0.0,,249,0.0,1,1,5.0,,0.0,,SPIN,0.0,0.0,0.023336754564000004,0.9943,0.0057,purifying
SPIN4,PanTro,SymSyn,0.0187,,0.0,,249,0.0,1,1,4.0,,0.0,,SPIN,0.0,0.0,0.018615966542,0.9842,0.0158,purifying
SPIN4,HomSap,PanPan,0.0,,0.0,,249,,1,1,0.0,,0.0,,SPIN,,0.0,0.0,0.0,1.0,purifying
SPIN4,HomSap,GorGor,0.0047,,0.0,,249,0.0,1,1,1.0,,0.0,,SPIN,0.0,0.0,0.004581444161,0.6248,0.3752,nonsignificant
SPIN4,HomSap,PonPyg,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.013995236990000002,0.9534,0.0466,purifying
SPIN4,HomSap,PonAbe,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.013995236990000002,0.9534,0.0466,purifying
SPIN4,HomSap,SymSyn,0.0093,,0.0,,249,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009274449014,0.8644,0.1356,nonsignificant
SPIN4,PanPan,GorGor,0.0047,,0.0,,249,0.0,1,1,1.0,,0.0,,SPIN,0.0,0.0,0.004581444161,0.6248,0.3752,nonsignificant
SPIN4,PanPan,PonPyg,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.013995236990000002,0.9534,0.0466,purifying
SPIN4,PanPan,PonAbe,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.013995236990000002,0.9534,0.0466,purifying
SPIN4,PanPan,SymSyn,0.0093,,0.0,,249,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009274449014,0.8644,0.1356,nonsignificant
SPIN4,GorGor,PonPyg,0.0093,,0.0,,249,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009413792823,0.8709,0.1291,nonsignificant
SPIN4,GorGor,PonAbe,0.0093,,0.0,,249,0.0,1,1,2.0,,0.0,,SPIN,0.0,0.0,0.009413792823,0.8709,0.1291,nonsignificant
SPIN4,GorGor,SymSyn,0.0047,,0.0,,249,0.0,1,1,1.0,,0.0,,SPIN,0.0,0.0,0.004693004882,0.6315,0.3685,nonsignificant
SPIN4,PonPyg,PonAbe,0.0,,0.0,,249,,1,1,0.0,,0.0,,SPIN,,0.0,0.0,0.0,1.0,purifying
SPIN4,PonPyg,SymSyn,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.014106797785,0.9552,0.0448,purifying
SPIN4,PonAbe,SymSyn,0.014,,0.0,,249,0.0,1,1,3.0,,0.0,,SPIN,0.0,0.0,0.014106797785,0.9552,0.0448,purifying
ZXDA,PanTro,HomSap,0.0267,0.0176,0.0114,0.0081,794,0.427,2,2,19.0,12.5167,19.0,13.466,ZXD,0.4386829005267251,0.011377483279499999,0.026619835800499998,0.9998,0.0002,purifying
ZXDA,PanTro,PanPan,0.0273,0.0253,0.0116,0.0122,794,0.4245,2,2,19.4167,18.0131,19.3333,20.407,ZXD,0.4352849444483132,0.011577400520250001,0.027271546037999996,0.9999,0.0001,purifying
ZXDA,PanTro,GorGor,0.0365,0.0139,0.0132,0.0064,794,0.3613,2,2,26.0,9.9331,22.0,10.6458,ZXD,0.36861814481690175,0.01317754269275,0.0364707018565,1.0,0.0,purifying
ZXDA,PanTro,PonPyg,0.0448,0.0113,0.0188,0.0081,794,0.4198,2,2,31.875,8.0661,31.375,13.5116,ZXD,0.42686565287159584,0.01877678081525,0.044736475326250004,1.0,0.0,purifying
ZXDA,PanTro,PonAbe,0.0455,0.0128,0.0188,0.0081,794,0.4133,2,2,32.375,9.1047,31.375,13.5116,ZXD,0.420405505181262,0.01877678081525,0.04544201292774999,1.0,0.0,purifying
ZXDA,PanTro,SymSyn,0.0604,0.0105,0.0199,0.0076,794,0.3296,2,2,43.0,7.4833,33.25,12.6326,ZXD,0.33464860376850336,0.019911572161250002,0.06035558444375,1.0,0.0,purifying
ZXDA,PanTro,MacFas,0.0671,0.0058,0.0358,0.0095,794,0.5331,2,2,47.6875,4.1098,59.8125,15.8106,ZXD,0.5385308443698917,0.035779313449250005,0.0671833329215,1.0,0.0,purifying
ZXDA,HomSap,PanPan,0.0302,0.0167,0.012,0.0081,794,0.3971,2,2,21.5,11.9024,20.0,13.466,ZXD,0.40643975056003956,0.011974540254250002,0.030146187754,1.0,0.0,purifying
ZXDA,HomSap,GorGor,0.035,0.0135,0.0126,0.0054,794,0.3592,2,2,25.0,9.6264,21.0,9.0185,ZXD,0.36848244006242986,0.012589511941000001,0.035005415412249996,1.0,0.0,purifying
ZXDA,HomSap,PonPyg,0.0419,0.0095,0.0194,0.0083,794,0.4627,2,2,29.875,6.7376,32.375,13.8286,ZXD,0.4714452783045579,0.01937988637575,0.04187198379275,0.9998,0.0002,purifying
ZXDA,HomSap,PonAbe,0.0433,0.0097,0.0194,0.0083,794,0.4478,2,2,30.875,6.8602,32.375,13.8286,ZXD,0.45615155328236423,0.01937988637575,0.04328078455925,0.9999,0.0001,purifying
ZXDA,HomSap,SymSyn,0.0582,0.0057,0.0199,0.0082,794,0.342,2,2,41.5,4.0415,33.25,13.6717,ZXD,0.3472879771437349,0.019916307914499998,0.05818352195775,1.0,0.0,purifying
ZXDA,HomSap,MacFas,0.0666,0.0032,0.0358,0.0106,794,0.5379,2,2,47.375,2.222,59.875,17.7089,ZXD,0.5436962930118906,0.03582472716775,0.06664211503675,1.0,0.0,purifying
ZXDA,PanPan,GorGor,0.0399,0.0116,0.014,0.0064,794,0.3505,2,2,28.4167,8.2614,23.3333,10.6249,ZXD,0.3567786089585388,0.013975051120749999,0.03988220387225,1.0,0.0,purifying
ZXDA,PanPan,PonPyg,0.0483,0.0106,0.0195,0.008,794,0.4047,2,2,34.375,7.5429,32.625,13.4125,ZXD,0.4107360289083055,0.01952347408125,0.048267429108,1.0,0.0,purifying
ZXDA,PanPan,PonAbe,0.0489,0.0105,0.0196,0.008,794,0.4009,2,2,34.7917,7.4875,32.7083,13.3835,ZXD,0.4070077572991881,0.019573585602249994,0.048855915614500006,1.0,0.0,purifying
ZXDA,PanPan,SymSyn,0.0611,0.0106,0.0205,0.0076,794,0.3356,2,2,43.5,7.5498,34.25,12.6326,ZXD,0.34032919370573356,0.02050770222025,0.061081980261,1.0,0.0,purifying
ZXDA,PanPan,MacFas,0.0702,0.0052,0.036,0.0098,794,0.5123,2,2,49.875,3.6372,60.125,16.2859,ZXD,0.5171833394699392,0.03596254159475001,0.07028533158975,1.0,0.0,purifying
ZXDA,GorGor,PonPyg,0.0452,0.0093,0.0178,0.0076,794,0.3939,2,2,32.25,6.6395,29.75,12.705,ZXD,0.40084547105228535,0.0178262605145,0.04523779455575,1.0,0.0,purifying
ZXDA,GorGor,PonAbe,0.0442,0.0105,0.0178,0.0076,794,0.4032,2,2,31.5,7.4498,29.75,12.705,ZXD,0.41045203867935925,0.0178262605145,0.04418348031075,1.0,0.0,purifying
ZXDA,GorGor,SymSyn,0.0625,0.0084,0.0171,0.0064,794,0.2733,2,2,44.5,5.9722,28.5,10.5987,ZXD,0.2776257257214894,0.01709800591775,0.062437448867,1.0,0.0,purifying
ZXDA,GorGor,MacFas,0.0692,0.0036,0.0331,0.01,794,0.4785,2,2,49.1875,2.5444,55.3125,16.705,ZXD,0.48387591284183074,0.0331234788805,0.06923277258075002,1.0,0.0,purifying
ZXDA,PonPyg,PonAbe,0.0298,0.0273,0.0124,0.0144,794,0.4166,2,2,21.25,19.4529,20.75,23.96,ZXD,0.42693153898797637,0.0124421848965,0.0298090489955,1.0,0.0,purifying
ZXDA,PonPyg,SymSyn,0.0683,0.0152,0.0203,0.0088,794,0.297,2,2,48.625,10.8272,33.875,14.6991,ZXD,0.301564915023744,0.020322827472,0.06823063666725,1.0,0.0,purifying
ZXDA,PonPyg,MacFas,0.0678,0.009,0.0341,0.009,794,0.5034,2,2,48.1875,6.375,57.0625,15.0726,ZXD,0.5088728125042017,0.03415715890525,0.067814827145,1.0,0.0,purifying
ZXDA,PonAbe,SymSyn,0.069,0.0147,0.0203,0.0088,794,0.294,2,2,49.125,10.4273,33.875,14.6991,ZXD,0.2983930717981425,0.020322827472,0.0689422276,1.0,0.0,purifying
ZXDA,PonAbe,MacFas,0.0678,0.0086,0.0341,0.009,794,0.5034,2,2,48.1875,6.0943,57.0625,15.0726,ZXD,0.509034128185156,0.03415715890525,0.06781438074225,1.0,0.0,purifying
ZXDA,SymSyn,MacFas,0.0843,0.0134,0.0346,0.0097,794,0.4107,2,2,59.875,9.4527,57.875,16.1665,ZXD,0.41489155963399726,0.03466920352125,0.084322129954,1.0,0.0,purifying
CXorf49,PanTro,HomSap,0.1043,0.0881,0.0882,0.0716,500,0.846,4,3,45.8264,38.737,93.5903,75.9776,CXorf49,0.8532605402655948,0.08828588818358334,0.10417732394816667,0.9387,0.0613,nonsignificant
CXorf49,PanTro,PanPan,0.1085,0.0866,0.0927,0.0723,500,0.8547,4,4,47.5833,37.9915,98.4167,76.7452,CXorf49,0.8615445397147893,0.092753123288375,0.1083504895284375,0.9335,0.0665,nonsignificant
CXorf49,PanTro,GorGor,0.1337,0.0665,0.1089,0.0576,500,0.815,4,2,58.625,29.2424,115.625,61.0398,CXorf49,0.8206251694523913,0.10898262532037499,0.133635686384375,0.9753,0.0247,purifying
CXorf49,PanTro,PonPyg,0.1239,0.0596,0.103,0.0557,500,0.8312,4,3,54.375,26.206,109.2917,59.0897,CXorf49,0.8370751705021152,0.10300451923574999,0.12375793672958334,0.9695,0.0305,purifying
CXorf49,PanTro,PonAbe,0.1235,0.0595,0.1024,0.0557,500,0.8294,4,3,54.1667,26.157,108.6667,59.0587,CXorf49,0.8354190779702525,0.10241146236825,0.12329311960133334,0.9707,0.0293,purifying
CXorf49,PanTro,SymSyn,0.1361,0.058,0.1091,0.0537,500,0.8015,4,3,59.7361,25.5163,115.7639,56.9791,CXorf49,0.8056968739501943,0.10906160893183332,0.136020742874,0.9903,0.0097,purifying
CXorf49,PanTro,MacFas,0.1326,0.0504,0.1121,0.0449,500,0.8455,4,4,58.2292,22.1816,118.9583,47.58,CXorf49,0.8506240076451235,0.112115052490125,0.132510348236,0.965,0.035,purifying
CXorf49,HomSap,PanPan,0.1026,0.0883,0.0886,0.0714,500,0.8632,3,4,45.0764,38.8135,93.9236,75.7537,CXorf49,0.8707958280509563,0.08859865936208332,0.10245517640174999,0.9141,0.0859,nonsignificant
CXorf49,HomSap,GorGor,0.1348,0.0638,0.1065,0.053,500,0.7898,3,2,59.1944,28.0599,112.9722,56.1605,CXorf49,0.7961874232804919,0.10652709887383335,0.13475284492750003,0.9835,0.0165,purifying
CXorf49,HomSap,PonPyg,0.1185,0.0602,0.094,0.0564,500,0.7936,3,3,52.0741,26.5041,99.7037,59.7268,CXorf49,0.8001263211603482,0.09403127760666666,0.11831608779855556,0.9836,0.0164,purifying
CXorf49,HomSap,PonAbe,0.1182,0.0599,0.0934,0.0562,500,0.7898,3,3,51.963,26.3647,99.037,59.5211,CXorf49,0.7964022917818467,0.093398478263,0.11807187443488888,0.9853,0.0147,purifying
CXorf49,HomSap,SymSyn,0.131,0.0605,0.1006,0.0538,500,0.7675,3,3,57.5926,26.6284,106.6296,57.0561,CXorf49,0.7722977885891515,0.10051719401277778,0.13090600867077776,0.9948,0.0052,purifying
CXorf49,HomSap,MacFas,0.1233,0.0525,0.1022,0.047,500,0.8289,3,4,54.25,23.1688,108.3333,49.755,CXorf49,0.8351658278405037,0.10219187047983333,0.12318075880241665,0.9641,0.0359,purifying
CXorf49,PanPan,GorGor,0.1317,0.0659,0.1096,0.0592,500,0.8327,4,2,57.75,29.0011,116.375,62.7174,CXorf49,0.8386486759493127,0.10968853369775002,0.13162267937112498,0.9629,0.0371,purifying
CXorf49,PanPan,PonPyg,0.1222,0.0598,0.1031,0.0561,500,0.8434,4,3,53.625,26.288,109.375,59.4806,CXorf49,0.8495821842962349,0.10308022061500001,0.12203778512541667,0.9567,0.0433,purifying
CXorf49,PanPan,PonAbe,0.1217,0.0597,0.1025,0.0561,500,0.8417,4,3,53.4167,26.2396,108.75,59.4431,CXorf49,0.8479517795429392,0.10248714207966667,0.12157277129725001,0.9589,0.0411,purifying
CXorf49,PanPan,SymSyn,0.1346,0.0583,0.1093,0.0542,500,0.8118,4,3,59.0694,25.6455,115.9306,57.4433,CXorf49,0.8161157404988876,0.10921698132183333,0.13449157222166666,0.9856,0.0144,purifying
CXorf49,PanPan,MacFas,0.1308,0.0509,0.1123,0.045,500,0.8588,4,4,57.4167,22.3777,119.1458,47.7026,CXorf49,0.8641870171537502,0.11229192545925,0.13064842639375002,0.9439,0.0561,nonsignificant
CXorf49,GorGor,PonPyg,0.1251,0.0655,0.1013,0.0624,500,0.8097,2,3,54.8889,28.7879,107.4444,66.1301,CXorf49,0.8153433729418873,0.10134455264983333,0.125085586727,0.9771,0.0229,purifying
CXorf49,GorGor,PonAbe,0.1247,0.0651,0.1008,0.0621,500,0.8082,2,3,54.7222,28.628,106.9444,65.8219,CXorf49,0.8139318373153568,0.1008704840035,0.12471549106216667,0.978,0.022,purifying
CXorf49,GorGor,SymSyn,0.1381,0.0608,0.1075,0.0534,500,0.7786,2,3,60.6111,26.7375,114.0556,56.624,CXorf49,0.7826766974749176,0.10755453905333334,0.1381587772885,0.995,0.005,purifying
CXorf49,GorGor,MacFas,0.1428,0.0436,0.1196,0.0451,500,0.8375,2,4,62.7083,19.1868,126.9167,47.7726,CXorf49,0.8426009762426087,0.11968533502800001,0.142945697023875,0.9633,0.0367,purifying
CXorf49,PonPyg,PonAbe,0.1056,0.081,0.0888,0.0687,500,0.8405,3,3,46.3704,35.6019,94.1852,72.866,CXorf49,0.847371901087809,0.08875405071655557,0.10551006842966668,0.9434,0.0566,nonsignificant
CXorf49,PonPyg,SymSyn,0.1308,0.0562,0.1026,0.0534,500,0.7847,3,3,57.4444,24.7191,108.8889,56.5994,CXorf49,0.7886501378579286,0.10257987378744444,0.13072755834733335,0.9947,0.0053,purifying
CXorf49,PonPyg,MacFas,0.132,0.0429,0.1092,0.0441,500,0.8271,3,4,57.9722,18.8755,115.7778,46.6982,CXorf49,0.8322584256502996,0.10911835078941667,0.13187925436691667,0.9766,0.0234,purifying
CXorf49,PonAbe,SymSyn,0.1305,0.0562,0.1021,0.0532,500,0.7824,3,3,57.2778,24.7259,108.2778,56.3585,CXorf49,0.7864431092408597,0.10200008402255555,0.13035759621533335,0.9951,0.0049,purifying
CXorf49,PonAbe,MacFas,0.1316,0.0428,0.1085,0.0439,500,0.8246,3,4,57.8056,18.8624,115.1111,46.5563,CXorf49,0.8297978062711263,0.10848515238166664,0.13151046514833334,0.978,0.022,purifying
CXorf49,SymSyn,MacFas,0.1376,0.0437,0.1146,0.045,500,0.8328,3,4,60.4583,19.2245,121.5417,47.6468,CXorf49,0.8370825138109583,0.11453490466266666,0.13755673058658333,0.9743,0.0257,purifying
PanPan_PanTro_cluster1,PanTro,PanPan,0.1537,0.0611,0.1457,0.0607,269,0.9476,2,2,37.3333,14.8187,82.1667,34.2561,CXorf49,0.9580674789841289,0.14565482410800001,0.15365135646650002,0.6497,0.3503,nonsignificant
DMRTC1,PanTro,HomSap,0.0055,0.0,0.0,0.0,192,0.0,2,2,1.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.005462953093,0.6275,0.3725,nonsignificant
DMRTC1,PanTro,PanPan,0.0055,0.0,0.0,0.0,192,0.0,2,2,1.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.005462953093,0.6275,0.3725,nonsignificant
DMRTC1,PanTro,GorGor,0.011,0.0,0.0,0.0,192,0.0,2,2,2.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.010931281072,0.8611,0.1389,nonsignificant
DMRTC1,PanTro,PonAbe,0.011,0.0,0.0,0.0,192,0.0,2,1,2.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.010996434967999999,0.859,0.141,nonsignificant
DMRTC1,PanTro,SymSyn,0.0165,0.0,0.0101,0.0,192,0.6129,2,2,3.0,0.0,4.0,0.0,DMRTC1,0.8024596121948004,0.010145171494999999,0.016529457048000004,0.7197,0.2803,nonsignificant
DMRTC1,PanTro,MacFas,0.022,0.0,0.0152,0.0,192,0.6906,2,2,4.0,0.0,6.0,0.0,DMRTC1,0.9225359281181775,0.015278754863999999,0.021975639808,0.6878,0.3122,nonsignificant
DMRTC1,HomSap,PanPan,0.0,0.0,0.0,0.0,192,,2,2,0.0,0.0,0.0,0.0,DMRTC1,,0.0,0.0,0.0,1.0,purifying
DMRTC1,HomSap,GorGor,0.0055,0.0,0.0,0.0,192,0.0,2,2,1.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.00546832792,0.6262,0.3738,nonsignificant
DMRTC1,HomSap,PonAbe,0.0055,0.0,0.0,0.0,192,0.0,2,1,1.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.005533481809,0.6321,0.3679,nonsignificant
DMRTC1,HomSap,SymSyn,0.011,0.0,0.0101,0.0,192,0.9194,2,2,2.0,0.0,4.0,0.0,DMRTC1,1.0585405805330372,0.010145171494999999,0.011066503838,0.5383,0.4617,nonsignificant
DMRTC1,HomSap,MacFas,0.0165,0.0,0.0152,0.0,192,0.9208,2,2,3.0,0.0,6.0,0.0,DMRTC1,1.207691793200911,0.015278754863999999,0.01651826828,0.531,0.469,nonsignificant
DMRTC1,PanPan,GorGor,0.0055,0.0,0.0,0.0,192,0.0,2,2,1.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.00546832792,0.6262,0.3738,nonsignificant
DMRTC1,PanPan,PonAbe,0.0055,0.0,0.0,0.0,192,0.0,2,1,1.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.005533481809,0.6321,0.3679,nonsignificant
DMRTC1,PanPan,SymSyn,0.011,0.0,0.0101,0.0,192,0.9194,2,2,2.0,0.0,4.0,0.0,DMRTC1,1.0585405805330372,0.010145171494999999,0.011066503838,0.5383,0.4617,nonsignificant
DMRTC1,PanPan,MacFas,0.0165,0.0,0.0152,0.0,192,0.9208,2,2,3.0,0.0,6.0,0.0,DMRTC1,1.207691793200911,0.015278754863999999,0.01651826828,0.531,0.469,nonsignificant
DMRTC1,GorGor,PonAbe,0.011,0.0,0.0,0.0,192,0.0,2,1,2.0,0.0,0.0,0.0,DMRTC1,0.0,0.0,0.011001809743000001,0.8662,0.1338,nonsignificant
DMRTC1,GorGor,SymSyn,0.0165,0.0,0.0101,0.0,192,0.6129,2,2,3.0,0.0,4.0,0.0,DMRTC1,0.7991946411262683,0.010145171494999999,0.016534831821,0.7237,0.2763,nonsignificant
DMRTC1,GorGor,MacFas,0.0165,0.0,0.0152,0.0,192,0.9208,2,2,3.0,0.0,6.0,0.0,DMRTC1,1.207691793200911,0.015278754863999999,0.01651826828,0.531,0.469,nonsignificant
DMRTC1,PonAbe,SymSyn,0.0165,0.0,0.0101,0.0,192,0.6129,1,2,3.0,0.0,4.0,0.0,DMRTC1,0.7962489787035193,0.010145171494999999,0.016599985718999996,0.7295,0.2705,nonsignificant
DMRTC1,PonAbe,MacFas,0.022,0.0,0.0152,0.0,192,0.6906,1,2,4.0,0.0,6.0,0.0,DMRTC1,0.9185807335847102,0.015278754863999999,0.022046122937,0.6935,0.3065,nonsignificant
DMRTC1,SymSyn,MacFas,0.0275,0.0,0.0203,0.0,192,0.7366,2,2,5.0,0.0,8.0,0.0,DMRTC1,0.9355138916870611,0.020395658208,0.027573487238000002,0.6949,0.3051,nonsignificant
DMRTC1_2,PonPyg,PonAbe,0.0,0.0,0.0,0.0,253,,2,1,0.0,0.0,0.0,0.0,DMRTC1,,0.0,0.0,0.0,1.0,purifying
FAM236A,PanTro,HomSap,0.0282,0.0326,0.0226,0.0193,79,0.8005,1,4,2.0,2.3094,3.75,3.2016,FAM236,1.0733131628767318,0.02263206531425,0.028077365627250002,0.6142,0.3858,nonsignificant
FAM236A,PanTro,PonAbe,0.0141,,0.0181,,79,1.2823,1,1,1.0,,3.0,,FAM236,1.082972313890836,0.018185365789000003,0.014222050638000002,0.3528,0.6472,nonsignificant
FAM236A,PanTro,SymSyn,0.0774,0.0105,0.0301,0.0084,79,0.389,1,2,5.5,0.7071,5.0,1.4142,FAM236,0.43805830120482003,0.030128701402499996,0.077488261827,0.9644,0.0356,purifying
FAM236A,HomSap,PonAbe,0.0424,0.0327,0.0346,0.0124,79,0.8163,4,1,3.0,2.3094,5.75,2.0616,FAM236,1.0431476772324404,0.03468176443675,0.04238363366025,0.641,0.359,nonsignificant
FAM236A,HomSap,SymSyn,0.0617,0.0195,0.0414,0.0095,79,0.6713,4,2,4.375,1.3823,6.875,1.5755,FAM236,0.7457653146654991,0.041446397685374996,0.061654522824,0.8218,0.1782,nonsignificant
FAM236A,PonAbe,SymSyn,0.0917,0.0107,0.0482,0.0084,79,0.5251,1,2,6.5,0.7071,8.0,1.4142,FAM236,0.5779671089937521,0.048277713229,0.091913657453,0.9352,0.0648,nonsignificant
FAM236B,PanTro,PanPan,0.0268,0.0465,0.0139,0.0242,137,0.5199,1,3,3.3333,5.7735,4.0,6.9282,FAM236,0.5833628622797942,0.013977765429999999,0.026793661142000002,0.9258,0.0742,nonsignificant
FAM236B,PanTro,GorGor,0.0161,0.0,0.007,0.0,137,0.4346,1,2,2.0,0.0,2.0,0.0,FAM236,0.5042281550126675,0.007000318963000001,0.016069581128000002,0.7653,0.2347,nonsignificant
FAM236B,PanTro,PonPyg,0.0562,0.0114,0.0192,0.0025,137,0.3418,1,2,7.0,1.4142,5.5,0.7071,FAM236,0.3838908137924237,0.0193167225825,0.056423509243,0.9825,0.0175,purifying
FAM236B,PanTro,PonAbe,0.0562,,0.0175,,137,0.3107,1,1,7.0,,5.0,,FAM236,0.349952770983953,0.017563022610000003,0.056482869726,0.9839,0.0161,purifying
FAM236B,PanTro,SymSyn,0.056,0.0001,0.0332,0.0025,137,0.5929,1,2,7.0,0.0,9.5,0.7071,FAM236,0.6726783361884535,0.0332968174495,0.056014961210499994,0.8609,0.1391,nonsignificant
FAM236B,PanPan,GorGor,0.0321,0.0249,0.0163,0.0144,137,0.5066,3,2,4.0,3.0984,4.6667,4.1312,FAM236,0.5772652619901267,0.016320208178000003,0.032110856098,0.9227,0.0773,nonsignificant
FAM236B,PanPan,PonPyg,0.0723,0.0264,0.0262,0.011,137,0.3623,3,2,9.0,3.2863,7.5,3.1464,FAM236,0.3878731023165734,0.026290094391833333,0.072470801389,0.9956,0.0044,purifying
FAM236B,PanPan,PonAbe,0.0723,0.0279,0.0244,0.0121,137,0.3381,3,1,9.0,3.4641,7.0,3.4641,FAM236,0.3640737486890009,0.024536595346666665,0.07253030427466667,0.9958,0.0042,purifying
FAM236B,PanPan,SymSyn,0.0554,0.0016,0.0405,0.012,137,0.7314,3,2,6.9167,0.2041,11.5833,3.4412,FAM236,0.7839630170940476,0.040582252212166665,0.055401321404166676,0.8035,0.1965,nonsignificant
FAM236B,GorGor,PonPyg,0.0561,0.0093,0.0192,0.002,137,0.3424,2,2,7.0,1.1547,5.5,0.5774,FAM236,0.3827926280819093,0.019291396592500003,0.0563757706965,0.9813,0.0187,purifying
FAM236B,GorGor,PonAbe,0.0561,0.0,0.0175,0.0,137,0.3113,2,1,7.0,0.0,5.0,0.0,FAM236,0.3513214892292955,0.017536683249,0.056435220364,0.9814,0.0186,purifying
FAM236B,GorGor,SymSyn,0.0559,0.0,0.0367,0.002,137,0.6566,2,2,7.0,0.0,10.5,0.5774,FAM236,0.7485844546675094,0.03684335885,0.055969825583500006,0.812,0.188,nonsignificant
FAM236B,PonPyg,PonAbe,0.008,0.0,0.0017,0.0025,137,0.2181,2,1,1.0,0.0,0.5,0.7071,FAM236,0.2539951320877089,0.0017552074445000003,0.0080172269055,0.8434,0.1566,nonsignificant
